Entity,Code,TilmanEconomicGroup,WBEconomicGroup,Year,pop,pcgdpthousand2005usd,pcgdpgrowth
Australia,AUS,A,High income,1982,14979203,19.66255590049933,-1.7091482083389398
Australia,AUS,A,High income,1983,15194644,19.427173571027044,-1.2043325838718033
Australia,AUS,A,High income,1984,15423156,20.550161266545725,5.6196002889686625
Australia,AUS,A,High income,1985,15663672,21.33591027911139,3.7522793297934953
Australia,AUS,A,High income,1986,15917580,21.49768213463961,0.7553539900909012
Australia,AUS,A,High income,1987,16183159,22.229507195362533,3.347543764988359
Australia,AUS,A,High income,1988,16452258,22.85519622388704,2.7757938066156562
Australia,AUS,A,High income,1989,16713989,23.458630923079625,2.6059986250635436
Australia,AUS,A,High income,1990,16960600,23.429529107799414,-0.12413291115693781
Australia,AUS,A,High income,1991,17189235,22.991529669117387,-1.8871281642477644
Australia,AUS,A,High income,1992,17402179,23.589743160274406,2.5686132864282563
Australia,AUS,A,High income,1993,17603211,24.49900370063225,3.7820445735829544
Australia,AUS,A,High income,1994,17798526,25.544691839152232,4.17970878158016
Australia,AUS,A,High income,1995,17993083,26.268719325251546,2.7949312783541735
Australia,AUS,A,High income,1996,18189274,27.167802789618754,3.365369913816618
Australia,AUS,A,High income,1997,18387205,28.12432810173463,3.4602419342098845
Australia,AUS,A,High income,1998,18587027,29.390385456785285,4.403262505767813
Australia,AUS,A,High income,1999,18788187,30.42938873714825,3.474128061887516
Australia,AUS,A,High income,2000,18991434,31.329858817419993,2.9162722447859224
Australia,AUS,A,High income,2001,19194676,31.90585221667482,1.8217849385620877
Australia,AUS,A,High income,2002,19401366,33.01093373643874,3.404938390383494
Australia,AUS,A,High income,2003,19624163,33.82971330934744,2.450067636945441
Australia,AUS,A,High income,2004,19879654,34.99726957903202,3.3930538112219466
Australia,AUS,A,High income,2005,20178543,35.867516568199505,2.4562008499556143
Australia,AUS,A,High income,2006,20526300,36.50650683817856,1.7658459321241438
Australia,AUS,A,High income,2007,20916339,37.68991503783342,3.1902038800733834
Australia,AUS,A,High income,2008,21332293,38.02206946246984,0.8774213429626698
Australia,AUS,A,High income,2009,21750852,38.24880684093241,0.5945599615079011
Australia,AUS,A,High income,2010,22154687,38.85967106237889,1.5844613144547992
Australia,AUS,A,High income,2011,22538002,39.48602772078335,1.5989901513152827
Australia,AUS,A,High income,2012,22903951,40.228124010428694,1.8619472524271874
Australia,AUS,A,High income,2013,23254912,40.44296388205613,0.5326329051787759
Australia,AUS,A,High income,2014,23596426,40.97107623581758,1.2973677770315994
Australia,AUS,A,High income,2015,23932499,41.390484750150016,1.0184657372835915
Australia,AUS,A,High income,2016,24262710,41.80818139299537,1.0041030022001962
Australia,AUS,A,High income,2017,24584619,42.168196526083875,0.8574252608505528
Australia,AUS,A,High income,2018,24898153,42.65196284897275,1.1406995036619794
Australia,AUS,A,High income,2019,25203200,42.91563212704382,0.61628496786299
Australia,AUS,A,High income,2020,25499881,42.258127650273025,-1.543943908453782
Austria,AUT,A,High income,1960,7070773,8.894028311078205,NA
Austria,AUT,A,High income,1961,7111139,9.314292761154174,4.617000119322423
Austria,AUT,A,High income,1962,7156836,9.48205616688715,1.7851111547178444
Austria,AUT,A,High income,1963,7205991,9.803888006456527,3.3377854360753467
Austria,AUT,A,High income,1964,7256091,10.324296938526158,5.172100105712962
Austria,AUT,A,High income,1965,7305154,10.551975846306624,2.1813082989019517
Austria,AUT,A,High income,1966,7352239,11.067249163915042,4.767709476595128
Austria,AUT,A,High income,1967,7397168,11.319750208258037,2.2558784960597045
Austria,AUT,A,High income,1968,7439581,11.762268987665932,3.834785886452119
Austria,AUT,A,High income,1969,7479340,12.458144747160357,5.747774058870236
Austria,AUT,A,High income,1970,7516238,13.298673647312297,6.528969891227732
Austria,AUT,A,High income,1971,7550339,13.916659254144985,4.542232550355418
Austria,AUT,A,High income,1972,7581120,14.695560780762364,5.445883048165667
Austria,AUT,A,High income,1973,7607067,15.328097295235155,4.21421082836444
Austria,AUT,A,High income,1974,7626290,15.905853922121672,3.699964391279442
Austria,AUT,A,High income,1975,7637686,15.889591142994496,-0.1022962912584191
Austria,AUT,A,High income,1976,7640755,16.646238340279947,4.652001563489261
Austria,AUT,A,High income,1977,7636573,17.41829238094904,4.53366748747821
Austria,AUT,A,High income,1978,7627762,17.369504043567513,-0.2804912893772382
Austria,AUT,A,High income,1979,7617883,18.34783859842868,5.479575263777203
Austria,AUT,A,High income,1980,7609750,18.77238272722233,2.2875005909198443
Austria,AUT,A,High income,1981,7604512,18.71589096814898,-0.3013838529509094
Austria,AUT,A,High income,1982,7602177,19.047994036640784,1.7588848723215644
Austria,AUT,A,High income,1983,7603100,19.638589699680335,3.0534696681701057
Austria,AUT,A,High income,1984,7607296,19.700217073214894,0.3133161832036713
Austria,AUT,A,High income,1985,7614874,20.126473073495614,2.1406362196302986
Austria,AUT,A,High income,1986,7625395,20.575839338851793,2.2081523018493865
Austria,AUT,A,High income,1987,7639351,20.892535563959957,1.5274405284784187
Austria,AUT,A,High income,1988,7658856,21.49425839166547,2.8393902790824654
Austria,AUT,A,High income,1989,7686564,22.32109231992084,3.774622746162848
Austria,AUT,A,High income,1990,7723954,23.050349573413154,3.214885982222704
Austria,AUT,A,High income,1991,7772698,23.70066387327918,2.782212407712281
Austria,AUT,A,High income,1992,7830938,24.02820480425794,1.372528123863903
Austria,AUT,A,High income,1993,7892089,24.052847194314328,0.1025035484446768
Austria,AUT,A,High income,1994,7947215,24.63448121011906,2.389376071408167
Austria,AUT,A,High income,1995,7990113,25.354254695573,2.8799417326915933
Austria,AUT,A,High income,1996,8017852,26.03171071786654,2.6368883812410093
Austria,AUT,A,High income,1997,8032873,26.682127730021794,2.46785300123471
Austria,AUT,A,High income,1998,8041054,27.712058091503287,3.78736607675072
Austria,AUT,A,High income,1999,8051116,28.766545249466816,3.7345460016346532
Austria,AUT,A,High income,2000,8069276,29.783362675357342,3.4736849467285946
Austria,AUT,A,High income,2001,8097755,30.190753851850534,1.3585775537579003
Austria,AUT,A,High income,2002,8134403,30.662691142763745,1.5510929671269214
Austria,AUT,A,High income,2003,8175855,30.867713431412827,0.6664121545422397
Austria,AUT,A,High income,2004,8216809,31.632911426776197,2.4487314580705632
Austria,AUT,A,High income,2005,8253656,32.21978376933137,1.8382587202025569
Austria,AUT,A,High income,2006,8285344,33.267526153635835,3.200106394067692
Austria,AUT,A,High income,2007,8313731,34.49872124585228,3.634052741556637
Austria,AUT,A,High income,2008,8341525,35.06322798742887,1.6230687619429585
Austria,AUT,A,High income,2009,8372657,33.778357164735304,-3.733266880595121
Austria,AUT,A,High income,2010,8409945,34.484238813071656,2.0682096827223884
Austria,AUT,A,High income,2011,8453501,35.475112826575625,2.8329029840737707
Austria,AUT,A,High income,2012,8502230,35.57696918005636,0.2867091867755356
Austria,AUT,A,High income,2013,8556191,35.4143413887846,-0.45816332858241715
Austria,AUT,A,High income,2014,8615205,35.38267176627378,-0.08946599075829731
Austria,AUT,A,High income,2015,8678667,35.345010593558214,-0.10649628269563394
Austria,AUT,A,High income,2016,8747306,35.47425689083209,0.3650036080801833
Austria,AUT,A,High income,2017,8819902,36.10111855132524,1.75165742376735
Austria,AUT,A,High income,2018,8891383,36.79502565860953,1.9038814057821263
Austria,AUT,A,High income,2019,8955108,37.15147861453367,0.9640907852583425
Austria,AUT,A,High income,2020,9006400,34.55794184004327,-7.236618264747285
Bahrain,BHR,NA,High income,1960,162429,3.8791007897032457,NA
Bahrain,BHR,NA,High income,1961,167899,3.9321688058024518,1.358776110114679
Bahrain,BHR,NA,High income,1962,173140,3.998931793798227,1.6836141259019444
Bahrain,BHR,NA,High income,1963,178142,4.084525368151785,2.1178258709743547
Bahrain,BHR,NA,High income,1964,182888,4.192373271837268,2.6061454294306508
Bahrain,BHR,NA,High income,1965,187432,4.329322990802961,3.2144189717797422
Bahrain,BHR,NA,High income,1966,191785,4.479111745921687,3.401357914229708
Bahrain,BHR,NA,High income,1967,196060,4.641739537193447,3.5664440468853087
Bahrain,BHR,NA,High income,1968,200652,4.802655456978136,3.4079788909911146
Bahrain,BHR,NA,High income,1969,206037,4.974698541428787,3.519578893920161
Bahrain,BHR,NA,High income,1970,212607,5.168140019467828,3.8148085576610535
Bahrain,BHR,NA,High income,1971,220311,5.4343360357073935,5.022448890366582
Bahrain,BHR,NA,High income,1972,229151,5.727921995740098,5.261546293626473
Bahrain,BHR,NA,High income,1973,239527,5.970151811160666,4.14195445828518
Bahrain,BHR,NA,High income,1974,251908,6.240627506117909,4.4308383116864025
Bahrain,BHR,NA,High income,1975,266540,5.3513102685844425,-15.373929826506316
Bahrain,BHR,NA,High income,1976,283746,5.884558236807108,9.499023099340477
Bahrain,BHR,NA,High income,1977,303169,6.063448807206044,2.994707636795213
Bahrain,BHR,NA,High income,1978,323468,6.023219827259872,-0.6656776936175168
Bahrain,BHR,NA,High income,1979,342804,5.7604475539944495,-4.460679932777545
Bahrain,BHR,NA,High income,1980,359897,5.9864145902878425,3.8477494984547667
Bahrain,BHR,NA,High income,1981,374120,5.884558236807108,-1.716099508854918
Bahrain,BHR,NA,High income,1982,385953,6.022363891516337,2.3148183322676763
Bahrain,BHR,NA,High income,1983,396451,6.196974783197595,2.858137952231332
Bahrain,BHR,NA,High income,1984,407233,6.217517241042449,0.33094349013671476
Bahrain,BHR,NA,High income,1985,419428,5.967584003930059,-4.102851364121762
Bahrain,BHR,NA,High income,1986,433478,5.888837915524786,-1.3283475712522197
Bahrain,BHR,NA,High income,1987,448981,5.808379955632442,-1.375698558321381
Bahrain,BHR,NA,High income,1988,465198,5.822074927529011,0.23550202229651873
Bahrain,BHR,NA,High income,1989,481081,5.778422204608696,-0.7526044525270281
Bahrain,BHR,NA,High income,1990,495927,5.59953163420976,-3.1447712943541317
Bahrain,BHR,NA,High income,1991,509762,6.042872111931449,7.6196456650528654
Bahrain,BHR,NA,High income,1992,523082,6.842256180891633,12.423811410749686
Bahrain,BHR,NA,High income,1993,536212,7.790787053162891,12.98243603081064
Bahrain,BHR,NA,High income,1994,549590,8.50372161202598,8.756201582145584
Bahrain,BHR,NA,High income,1995,563698,9.154566592053,7.374893150388262
Bahrain,BHR,NA,High income,1996,578661,9.963793922063843,8.470507904976987
Bahrain,BHR,NA,High income,1997,594927,10.723496809953717,7.347938247467756
Bahrain,BHR,NA,High income,1998,613697,11.791379362303577,9.493140455311755
Bahrain,BHR,NA,High income,1999,636540,13.064797764748636,10.25527177266512
Bahrain,BHR,NA,High income,2000,664610,14.569498564454443,10.900878430669492
Bahrain,BHR,NA,High income,2001,697550,15.537767314971632,6.43434571947572
Bahrain,BHR,NA,High income,2002,735140,16.680338820302406,7.095704849982809
Bahrain,BHR,NA,High income,2003,778708,18.309843610773136,9.320810776580446
Bahrain,BHR,NA,High income,2004,829846,20.019994666999786,8.929269004554197
Bahrain,BHR,NA,High income,2005,889157,21.59602915157185,7.577795471149962
Bahrain,BHR,NA,High income,2006,958423,22.973418068784174,6.18283491963787
Bahrain,BHR,NA,High income,2007,1035924,24.72344717130215,7.341426013340824
Bahrain,BHR,NA,High income,2008,1114645,26.202332948982924,5.809637911249421
Bahrain,BHR,NA,High income,2009,1185075,27.158473090014216,3.5840631381310217
Bahrain,BHR,NA,High income,2010,1240864,29.151211331969137,7.080738502219441
Bahrain,BHR,NA,High income,2011,1278153,31.132094863876095,6.574280918187592
Bahrain,BHR,NA,High income,2012,1299942,31.625969787896125,1.5739335564859847
Bahrain,BHR,NA,High income,2013,1315029,32.94753457591506,4.093782315246441
Bahrain,BHR,NA,High income,2014,1336073,34.06538665697253,3.336537976560683
Bahrain,BHR,NA,High income,2015,1371853,34.65084670555086,1.7040346558489183
Bahrain,BHR,NA,High income,2016,1425793,35.16012847295453,1.459056547837001
Bahrain,BHR,NA,High income,2017,1494077,34.83292135691575,-0.9349771169736787
Bahrain,BHR,NA,High income,2018,1569440,33.808409068690835,-2.9853395031986363
Bahrain,BHR,NA,High income,2019,1641164,32.97416766481644,-2.498510367639417
Bahrain,BHR,NA,High income,2020,1701583,29.95407325686616,-9.605913967150448
Bangladesh,BGD,E,Lower-middle income,1960,48013505,0.7438081611324185,NA
Bangladesh,BGD,E,Lower-middle income,1961,49362834,0.7694862334384859,3.3939909206228194
Bangladesh,BGD,E,Lower-middle income,1962,50752150,0.7506556470807031,-2.477604209943729
Bangladesh,BGD,E,Lower-middle income,1963,52202008,0.8105711491281937,7.679210081389528
Bangladesh,BGD,E,Lower-middle income,1964,53741721,0.8037236631799091,-0.8483613977815357
Bangladesh,BGD,E,Lower-middle income,1965,55385114,0.8294017354859764,3.1449132682503267
Bangladesh,BGD,E,Lower-middle income,1966,57157651,0.8242661210247629,-0.6211200092640673
Bangladesh,BGD,E,Lower-middle income,1967,59034250,0.7883168197962687,-4.459337554281861
Bangladesh,BGD,E,Lower-middle income,1968,60918452,0.8448085788696169,6.921000317817475
Bangladesh,BGD,E,Lower-middle income,1969,62679765,0.8388170286648678,-0.7117467768863989
Bangladesh,BGD,E,Lower-middle income,1970,64232486,0.8593594865097217,2.4194728587056846
Bangladesh,BGD,E,Lower-middle income,1971,65531635,0.7994439844622312,-7.227086202283184
Bangladesh,BGD,E,Lower-middle income,1972,66625706,0.6907401450332126,-14.615276995889385
Bangladesh,BGD,E,Lower-middle income,1973,67637541,0.6779011088801788,-1.876227645552303
Bangladesh,BGD,E,Lower-middle income,1974,68742222,0.7463759683630252,9.622803209455382
Bangladesh,BGD,E,Lower-middle income,1975,70066310,0.7215538318004935,-3.3822465907124064
Bangladesh,BGD,E,Lower-middle income,1976,71652386,0.7378166109276695,2.2288312661837617
Bangladesh,BGD,E,Lower-middle income,1977,73463593,0.7215538318004935,-2.2288312661837617
Bangladesh,BGD,E,Lower-middle income,1978,75450033,0.7515115828242387,4.06796356332611
Bangladesh,BGD,E,Lower-middle income,1979,77529040,0.765206554720808,1.8059181538397528
Bangladesh,BGD,E,Lower-middle income,1980,79639498,0.748943775593632,-2.1481888815899683
Bangladesh,BGD,E,Lower-middle income,1981,81767516,0.7515115828242387,0.3422707277502157
Bangladesh,BGD,E,Lower-middle income,1982,83932132,0.7438081611324185,-1.0303468369724567
Bangladesh,BGD,E,Lower-middle income,1983,86142490,0.7626387474902012,2.5001302205417186
Bangladesh,BGD,E,Lower-middle income,1984,88416529,0.7857490125656619,2.9852963149681164
Bangladesh,BGD,E,Lower-middle income,1985,90764180,0.7917405627704109,0.7596346891934752
Bangladesh,BGD,E,Lower-middle income,1986,93187593,0.8080033418975869,2.0332428633075468
Bangladesh,BGD,E,Lower-middle income,1987,95671159,0.8216983137941563,1.680711831638129
Bangladesh,BGD,E,Lower-middle income,1988,98186350,0.8251220567682985,0.41580101486636545
Bangladesh,BGD,E,Lower-middle income,1989,100695496,0.8268339282553697,0.20725396019724285
Bangladesh,BGD,E,Lower-middle income,1990,103171957,0.8610713579967929,4.057351644716653
Bangladesh,BGD,E,Lower-middle income,1991,105599125,0.8828378039549027,2.4964117212466217
Bangladesh,BGD,E,Lower-middle income,1992,107983708,0.9093974900768117,2.964078515892929
Bangladesh,BGD,E,Lower-middle income,1993,110350641,0.937814556762193,3.076994737091783
Bangladesh,BGD,E,Lower-middle income,1994,112737684,0.9727024976687032,3.6526048859984783
Bangladesh,BGD,E,Lower-middle income,1995,115169933,1.0125291878154137,4.012834839631499
Bangladesh,BGD,E,Lower-middle income,1996,117649927,1.0562931823823878,4.231443452739133
Bangladesh,BGD,E,Lower-middle income,1997,120160571,1.1054495721336361,4.5486323254802015
Bangladesh,BGD,E,Lower-middle income,1998,122682818,1.1539297726474915,4.2921205805442275
Bangladesh,BGD,E,Lower-middle income,1999,125189655,1.209420086900903,4.696766705675123
Bangladesh,BGD,E,Lower-middle income,2000,127657862,1.2713299192308314,4.99225553567417
Bangladesh,BGD,E,Lower-middle income,2001,130088709,1.3277275253723908,4.340532026901586
Bangladesh,BGD,E,Lower-middle income,2002,132478076,1.3877029429219288,4.418096778649177
Bangladesh,BGD,E,Lower-middle income,2003,134791598,1.4642749545386218,5.371038727043742
Bangladesh,BGD,E,Lower-middle income,2004,136986429,1.5514862474474618,5.7853132448430324
Bangladesh,BGD,E,Lower-middle income,2005,139035505,1.648198427109547,6.0469488208115205
Bangladesh,BGD,E,Lower-middle income,2006,140921154,1.7612589794731617,6.634605353146849
Bangladesh,BGD,E,Lower-middle income,2007,142660381,1.8782825143293462,6.432892051711514
Bangladesh,BGD,E,Lower-middle income,2008,144304164,1.9866696575332567,5.610189479050575
Bangladesh,BGD,E,Lower-middle income,2009,145924795,2.096092482986845,5.3615191170030325
Bangladesh,BGD,E,Lower-middle income,2010,147575433,2.2247567439551132,5.957269203409532
Bangladesh,BGD,E,Lower-middle income,2011,149273134,2.372653881080626,6.4361528624661934
Bangladesh,BGD,E,Lower-middle income,2012,151005733,2.4941967566626784,4.99576264453564
Bangladesh,BGD,E,Lower-middle income,2013,152761413,2.6165955679882664,4.790733513568435
Bangladesh,BGD,E,Lower-middle income,2014,154517385,2.7535452869539587,5.101520534819182
Bangladesh,BGD,E,Lower-middle income,2015,156256287,2.911893399508041,5.591424571678072
Bangladesh,BGD,E,Lower-middle income,2016,157977151,3.0847924197022283,5.768084577242161
Bangladesh,BGD,E,Lower-middle income,2017,159685421,3.284268244733195,6.265950244763374
