Entity,Code,TilmanEconomicGroup,WBEconomicGroup,Year,fertility,laborproductivityhr,hours,laborproductivity,AgeDependency,EmploymentIndustry,EmploymentServices,ManufacturingValue
Argentina,ARG,B,Upper-middle income,1966,3.053,3.469383436639845,2032.5361,7051.647079712548,57.26144676,NA,NA,41.00858489
Argentina,ARG,B,Upper-middle income,1967,3.05,3.5549769253998282,2025.8694,7201.918970873595,57.23200691,NA,NA,37.82402724
Argentina,ARG,B,Upper-middle income,1968,3.053,3.6269095085058356,2019.2245,7323.544538857942,57.19765314,NA,NA,36.19621884
Argentina,ARG,B,Upper-middle income,1969,3.062,3.949768214186733,2012.6013,7949.308642570897,57.17833184,NA,NA,36.64543034
Argentina,ARG,B,Upper-middle income,1970,3.0789999999999997,4.029652953911632,2006,8083.483825546734,57.19398254,NA,NA,31.54474366
Argentina,ARG,B,Upper-middle income,1971,3.109,4.120141368001747,2002.6611,8251.246844197884,57.41133255,NA,NA,35.76285897
Argentina,ARG,B,Upper-middle income,1972,3.1489999999999996,4.1590221635582765,1999.3278,8315.24863241821,57.65944033,NA,NA,36.35807353
Argentina,ARG,B,Upper-middle income,1973,3.198,4.3580677096909675,1996,8698.70314854317,57.94451989,NA,NA,34.33397467
Argentina,ARG,B,Upper-middle income,1974,3.2510000000000003,4.410491034988142,1992.8422,8789.412657246045,58.28114652,NA,NA,34.03688521
Argentina,ARG,B,Upper-middle income,1975,3.301,4.336031301599347,1989.6893,8627.355085257293,58.68444141,NA,NA,38.21510828
Argentina,ARG,B,Upper-middle income,1976,3.339,4.3543756308612265,1986.5415,8650.147897294508,59.43645192,NA,NA,39.11676033
Argentina,ARG,B,Upper-middle income,1977,3.359,4.547871289632833,1983.3987,9020.242003625084,60.28565784,NA,NA,36.59498673
Argentina,ARG,B,Upper-middle income,1978,3.359,4.454227126049878,1980.2609,8820.531817435944,61.17201616,NA,NA,34.12760921
Argentina,ARG,B,Upper-middle income,1979,3.339,4.67399162397774,1977.1279,9241.079244132698,61.99383645,NA,NA,32.68515767
Argentina,ARG,B,Upper-middle income,1980,3.301,4.701211407745063,1974,9280.191318888756,62.69089324,NA,NA,29.47609699
Argentina,ARG,B,Upper-middle income,1981,3.253,4.7639746936048715,1961.2301,9343.250564736152,63.61091008,NA,NA,28.76523629
Argentina,ARG,B,Upper-middle income,1982,3.2039999999999997,4.956544229901972,1948.5427,9658.038076402609,64.16986222,NA,NA,31.36025626
Argentina,ARG,B,Upper-middle income,1983,3.159,5.241896259269013,1935.9375,10147.983539428606,64.51311996,NA,NA,30.66946753
Argentina,ARG,B,Upper-middle income,1984,3.123,5.489513505446543,1923.4137,10558.605482710906,64.83712845,NA,NA,29.7084408
Argentina,ARG,B,Upper-middle income,1985,3.095,5.352009311306189,1910.9711,10227.53512083703,65.22009673,NA,NA,29.64184731
Argentina,ARG,B,Upper-middle income,1986,3.075,5.821265212315627,1898.6089,11052.305941362838,65.3309094,NA,NA,27.41959716
Argentina,ARG,B,Upper-middle income,1987,3.0589999999999997,6.113218132543238,1886.3267,11531.52658634045,65.64228909,NA,NA,27.49664628
Argentina,ARG,B,Upper-middle income,1988,3.042,6.4261679269019485,1874.1238,12043.434254603602,65.9735271,NA,NA,27.99967586
Argentina,ARG,B,Upper-middle income,1989,3.022,6.171508127020181,1862,11491.348132511577,66.07650728,NA,NA,30.94937189
Argentina,ARG,B,Upper-middle income,1990,2.997,6.785742253082527,1850,12553.623168202676,65.86059922,NA,NA,26.78970455
Argentina,ARG,B,Upper-middle income,1991,2.965,7.794510031272974,1837.9608,14326.003892686502,65.86810731,32.90000153,66.75,24.38644909
Argentina,ARG,B,Upper-middle income,1992,2.925,9.093962917667708,1826,16605.576287661235,65.54673401,32.34999847,67.23999786,21.85913156
Argentina,ARG,B,Upper-middle income,1993,2.8789999999999996,10.37420911953895,1850.3378,19195.79127898764,65.01800401,29.71999931,69.83000183,18.23991153
Argentina,ARG,B,Upper-middle income,1994,2.8280000000000003,11.48385020900868,1875,21532.219141891273,64.46804452,28.60000038,70.94999695,17.81909171
Argentina,ARG,B,Upper-middle income,1995,2.773,13.41153048696895,1881.9612,25239.98000909267,63.97960595,27.09000015,72.29000092,17.24675211
Argentina,ARG,B,Upper-middle income,1996,2.718,16.94552055268588,1888.9481,32009.208851506948,63.57040223,25,74.23000336,17.53572329
Argentina,ARG,B,Upper-middle income,1997,2.6660000000000004,16.192802100463258,1895.9611,30700.92288247663,63.15465761,25.55999947,73.65000153,18.22790575
Argentina,ARG,B,Upper-middle income,1998,2.6180000000000003,15.472949012985168,1903,29445.021971710776,62.73488201,24.89999962,74.33999634,17.83795848
Argentina,ARG,B,Upper-middle income,1999,2.577,14.54901687804738,1887.285,27458.14131868565,62.28345388,23.68000031,75.58000183,16.96152506
Argentina,ARG,B,Upper-middle income,2000,2.542,14.626934420652912,1862.1362,27237.344079723815,61.78829553,22.78000069,76.55000305,16.49427194
Argentina,ARG,B,Upper-middle income,2001,2.512,14.455430575720685,1811.1526,26180.990671336014,61.23716927,22.02000046,77.15000153,16.09322588
Argentina,ARG,B,Upper-middle income,2002,2.4859999999999998,13.877013166440161,1710.0365,23730.19902559325,60.73698596,20.21999931,78.80000305,20.34777391
Argentina,ARG,B,Upper-middle income,2003,2.461,14.293386532626016,1713.5746,24492.784110290013,60.25089063,21.79000092,76.80999756,22.48675059
Argentina,ARG,B,Upper-middle income,2004,2.438,14.435059305024541,1730.8173,24984.450371662453,59.7309669,22.69000053,75.80999756,18.93701362
Argentina,ARG,B,Upper-middle income,2005,2.416,14.708648038281023,1761.3994,25907.80382943937,59.1631553,23.26000023,75.45999908,18.34041594
Argentina,ARG,B,Upper-middle income,2006,2.397,15.126045103616146,1765.6013,26706.564898803303,58.74958429,23.67000008,75.27999878,17.87779386
Argentina,ARG,B,Upper-middle income,2007,2.38,15.97529513305897,1780.5565,28444.91558858651,58.22838117,23.93000031,74.94999695,17.04741545
Argentina,ARG,B,Upper-middle income,2008,2.366,16.733585726972013,1781.4246,29809.62126023683,57.66954867,24.02000046,74.77999878,16.5383661
Argentina,ARG,B,Upper-middle income,2009,2.355,15.871619060187479,1742.9043,27662.713107962714,57.17997682,23.19000053,75.58000183,15.58377727
Argentina,ARG,B,Upper-middle income,2010,2.346,17.315580091724772,1751.7655,30332.835817170293,56.81596915,23.34000015,75.38999939,15.84486081
Argentina,ARG,B,Upper-middle income,2011,2.338,18.359059916026432,1750.9741,32146.238413310457,56.54174813,23.96999931,75.38999939,15.85069839
Argentina,ARG,B,Upper-middle income,2012,2.33,18.34894960302379,1726.2584,31675.028383396482,56.37918796,23.65999985,75.73000336,15.21680091
Argentina,ARG,B,Upper-middle income,2013,2.322,18.444318819504268,1714.8711,31629.629302753987,56.2922668,23.950000760000002,75.44000244,15.01105426
Argentina,ARG,B,Upper-middle income,2014,2.312,18.10306665384981,1695.364,30691.28749453743,56.21224041,24.15999985,75.29000092,14.77277855
Argentina,ARG,B,Upper-middle income,2015,2.301,18.230892097789415,1691.5363,30838.215764793946,56.10360435,23.65999985,76.08000183,14.18158545
Argentina,ARG,B,Upper-middle income,2016,2.2880000000000003,18.131426372840377,1691.5363,30669.96588043683,56.10227058,22.87999916,76.98999786,13.48802597
Argentina,ARG,B,Upper-middle income,2017,2.275,18.616295140966923,1691.5363,31490.139002459167,56.04635544,22.44000053,77.5,12.83516834
Argentina,ARG,B,Upper-middle income,2018,2.261,NA,NA,NA,55.95447291,21.90999985,77.98999786,14.0601434
Argentina,ARG,B,Upper-middle income,2019,2.247,NA,NA,NA,55.85703345,21.84000015,78.09999847,14.46985721
Argentina,ARG,B,Upper-middle income,2020,2.233,NA,NA,NA,55.76766101,NA,NA,15.36920683
Australia,AUS,A,High income,1960,3.389,15.453295016442105,1984.9834,30674.534082940307,63.37707765,NA,NA,NA
Australia,AUS,A,High income,1961,3.353,15.880050027261305,1981.3214,31463.482952083406,63.62505307,NA,NA,NA
Australia,AUS,A,High income,1962,3.303,16.396664596179846,1977.6663,32427.13100426799,63.41542187,NA,NA,NA
Australia,AUS,A,High income,1963,3.24,17.102849245769413,1974.0178,33761.3288418654,62.91714228,NA,NA,NA
Australia,AUS,A,High income,1964,3.168,17.37453352199653,1970.3761,34234.36560039078,62.3736032,NA,NA,NA
Australia,AUS,A,High income,1965,3.09,17.10590065669512,1966.7411,33642.87787403928,61.91548234,NA,NA,NA
Australia,AUS,A,High income,1966,3.011,17.687140942057823,1963.1128,34721.85277875777,61.42303027,NA,NA,NA
Australia,AUS,A,High income,1967,2.9330000000000003,17.96349349183018,1959.4912,35199.30741849851,60.96958836,NA,NA,NA
Australia,AUS,A,High income,1968,2.858,18.910188381931558,1955.8762,36985.98739373645,60.59948582,NA,NA,NA
Australia,AUS,A,High income,1969,2.786,19.839809065820884,1952.2679,38732.6223813311,60.23052131,NA,NA,NA
Australia,AUS,A,High income,1970,2.713,19.90110348035121,1948.6664,38780.61167508346,59.74354439,NA,NA,NA
Australia,AUS,A,High income,1971,2.636,20.440960984385455,1929.967,39450.380148151446,59.29121382,NA,NA,NA
Australia,AUS,A,High income,1972,2.549,21.039636680843984,1909.5677,40176.61062547488,58.82980152,NA,NA,NA
Australia,AUS,A,High income,1973,2.452,21.582871707322223,1896.1807,40925.024782000444,58.3343885,NA,NA,NA
Australia,AUS,A,High income,1974,2.3480000000000003,20.193682859949515,1913.4988,38640.58792009397,57.74629366,NA,NA,NA
Australia,AUS,A,High income,1975,2.242,20.81941126151823,1900.218,39561.42002853965,57.03322406,NA,NA,NA
Australia,AUS,A,High income,1976,2.142,21.330712181340896,1910.6301,40755.100748106575,56.67460851,NA,NA,NA
Australia,AUS,A,High income,1977,2.057,21.506833799609495,1912.4364,41130.45180712351,55.95412452,NA,NA,NA
Australia,AUS,A,High income,1978,1.989,22.458849186292685,1913.2864,42970.21070778486,55.0714897,NA,NA,NA
Australia,AUS,A,High income,1979,1.9409999999999998,22.824502368123856,1918.705,43793.48681623108,54.27347329,NA,NA,NA
Australia,AUS,A,High income,1980,1.912,22.98092804899796,1919.1102,44102.933424298084,53.66750961,NA,NA,NA
Australia,AUS,A,High income,1981,1.8980000000000001,23.96889616065262,1900.6442,45556.34346814667,52.81220213,NA,NA,NA
Australia,AUS,A,High income,1982,1.891,23.663606135262807,1881.5066,44523.23112329746,52.30609572,NA,NA,NA
Australia,AUS,A,High income,1983,1.8869999999999998,25.652305216443988,1869.0269,47944.84849654414,51.99707181,NA,NA,NA
Australia,AUS,A,High income,1984,1.883,25.57030657221328,1883.6864,48166.43873390878,51.65659265,NA,NA,NA
Australia,AUS,A,High income,1985,1.8769999999999998,25.54854440593389,1870.23,47781.654204309736,51.20214243,NA,NA,NA
Australia,AUS,A,High income,1986,1.87,24.951950345203638,1880.6699,46926.381960519095,51.02335147,NA,NA,NA
Australia,AUS,A,High income,1987,1.865,26.375578623153245,1877.5311,49520.969145465395,50.60887513,NA,NA,NA
Australia,AUS,A,High income,1988,1.8630000000000002,26.96444272818362,1874.5796,50546.99426362136,50.10821698,NA,NA,NA
Australia,AUS,A,High income,1989,1.8630000000000002,26.723483977342205,1887.2697,50434.42158887343,49.73954275,NA,NA,NA
Australia,AUS,A,High income,1990,1.8630000000000002,26.597961856488453,1867.9515,49683.70274677039,49.58453173,NA,NA,13.79344438
Australia,AUS,A,High income,1991,1.861,27.32343758586583,1853.8984,50654.87722293652,49.56553396,23.51000023,71.13999939,12.5698102
Australia,AUS,A,High income,1992,1.857,28.60521077710354,1851.8408,52972.29640964004,49.742895,23.29000092,71.66000366,12.58015888
Australia,AUS,A,High income,1993,1.85,29.234647948248984,1869.6207,54657.70296125883,50.00914897,23.299999239999998,71.58999634,12.87318389
Australia,AUS,A,High income,1994,1.839,29.427927654432498,1877.7278,55257.63785311669,50.19027606,23.17000008,71.93000031,13.20501995
Australia,AUS,A,High income,1995,1.825,29.865556472937577,1875.9148,56025.2393978194,50.21196494,22.62999916,72.59999847,13.12367687
Australia,AUS,A,High income,1996,1.8090000000000002,31.298517018298952,1868.7593,58489.39475415443,50.25004476,22.12999916,73.02999878,12.74241633
Australia,AUS,A,High income,1997,1.7930000000000001,32.696491190143306,1867.0762,61046.84052462624,50.15421682,21.85000038,73.23999786,12.30366539
Australia,AUS,A,High income,1998,1.778,33.498644211233824,1851.2338,62013.82241801039,49.97812969,21.51000023,73.65000153,12.47074767
Australia,AUS,A,High income,1999,1.767,34.48128925849944,1855.8291,63991.38001144068,49.81678988,21.15999985,73.90000153,11.95283159
Australia,AUS,A,High income,2000,1.7619999999999998,34.68411692790209,1854.0353,64305.57713365803,49.71426642,21.62000084,73.52999878,11.57011555
Australia,AUS,A,High income,2001,1.766,36.05413452649109,1818.213,65554.09609981494,49.41451032,20.73999977,74.51000214,10.99301372
Australia,AUS,A,High income,2002,1.781,36.30212821320862,1814.1021,65855.767026051,49.14673657,20.92000008,74.69999695,10.55534894
Australia,AUS,A,High income,2003,1.804,37.20081794713381,1806.7209,67211.49528218174,48.913221,20.87999916,75.19999695,10.86216994
Australia,AUS,A,High income,2004,1.834,37.9467411254885,1805.0198,68494.61907698103,48.70896842,21.23999977,75.01999664,10.88215707
Australia,AUS,A,High income,2005,1.867,39.35264040638226,1803.0101,70953.20811437532,48.55723254,21.12999916,75.29000092,10.3348623
Australia,AUS,A,High income,2006,1.8980000000000001,39.44274219429701,1791.9933,70681.12974580754,48.18525523,21.28000069,75.30999756,9.892071199
Australia,AUS,A,High income,2007,1.923,39.29469698028787,1792.6515,70441.69748375851,47.89079729,21.18000031,75.5,9.29066649
Australia,AUS,A,High income,2008,1.9380000000000002,40.48881635983733,1790.54,72496.84524494314,47.74597554,21.62000084,75.06999969,9.202198923
Australia,AUS,A,High income,2009,1.942,40.65851503628644,1761.7957,71631.99695931478,47.77266022,21.13999939,75.62999725,8.453526785
Australia,AUS,A,High income,2010,1.936,43.22735709320711,1769.3094,76482.56924216803,47.94845437,20.97999954,75.79000092,7.997034212
Australia,AUS,A,High income,2011,1.922,44.78493161159834,1768.6494,79208.84242389443,48.51375386,20.82999992,76.34999847,7.368513109
Australia,AUS,A,High income,2012,1.905,44.939242275250166,1759.5193,79071.46411067857,49.06719336,20.70999908,76.48999786,7.050454593
Australia,AUS,A,High income,2013,1.8869999999999998,45.835123684000806,1755.8271,80478.55229622046,49.64057799,20.450000760000002,76.93000031,6.608333214
Australia,AUS,A,High income,2014,1.871,46.46094538256557,1747.937,81210.8054891655,50.25970006,20.29000092,76.91999817,6.368634634
Australia,AUS,A,High income,2015,1.858,44.11286884042482,1747.009,77065.57888004172,50.92505621,19.38999939,77.97000122,6.299997474
Australia,AUS,A,High income,2016,1.8459999999999999,46.32550724612296,1734.215,80338.38954883513,51.72993235,19.36000061,78.01999664,6.085499329
Australia,AUS,A,High income,2017,1.8359999999999999,46.726338531077694,1731.4943,80906.3888264314,52.5996706,19.43000031,77.97000122,5.798737462
Australia,AUS,A,High income,2018,1.825,NA,NA,NA,53.48508824,19.88999939,77.5,5.777271825
Australia,AUS,A,High income,2019,1.815,NA,NA,NA,54.31300548,19.05999947,78.37999725,5.615118064
Australia,AUS,A,High income,2020,1.806,NA,NA,NA,55.05194054,NA,NA,5.65111421
Austria,AUT,A,High income,1960,2.725,7.681650623809091,2059.282,15818.684859898833,52.40304592,NA,NA,NA
Austria,AUT,A,High income,1961,2.759,8.111054327786661,2046.6298,16600.32549666715,53.37184133,NA,NA,NA
Austria,AUT,A,High income,1962,2.778,8.427408435378135,2034.0552,17141.81395050476,54.29283087,NA,NA,NA
Austria,AUT,A,High income,1963,2.78,8.887269842447248,2021.558,17966.131448157972,55.248819,NA,NA,NA
Austria,AUT,A,High income,1964,2.765,9.393020018973091,2009.1375,18871.86875836955,56.30932355,NA,NA,NA
Austria,AUT,A,High income,1965,2.7310000000000003,9.814546118335032,1996.7932,19597.618950177788,57.4750583,NA,NA,NA
Austria,AUT,A,High income,1966,2.677,10.466209372932871,1984.5249,20770.45310919867,58.72189903,NA,NA,NA
Austria,AUT,A,High income,1967,2.6060000000000003,11.031964068823532,1972.3319,21758.694652594448,59.9907957,NA,NA,NA
Austria,AUT,A,High income,1968,2.52,11.73603541306231,1960.2139,23005.139747576985,61.18797888,NA,NA,NA
Austria,AUT,A,High income,1969,2.4219999999999997,12.426898812842593,1948.1703,24209.715188285198,62.14351194,NA,NA,NA
Austria,AUT,A,High income,1970,2.3169999999999997,13.599089974578416,1890.1375,25704.14992682471,62.74848445,NA,NA,NA
Austria,AUT,A,High income,1971,2.207,14.206924183492774,1885.288,26784.143680048724,63.15674527,NA,NA,NA
Austria,AUT,A,High income,1972,2.0980000000000003,14.812372899489894,1905.7499,28228.678171965577,63.1649568,NA,NA,NA
Austria,AUT,A,High income,1973,1.992,15.41453739003907,1900.7313,29298.893692267568,62.81350134,NA,NA,NA
Austria,AUT,A,High income,1974,1.8940000000000001,15.111588348907832,1978.6625,29900.73318142084,62.19597208,NA,NA,NA
Austria,AUT,A,High income,1975,1.8090000000000002,15.837506597064614,1903.9717,30154.16435937433,61.37342702,NA,NA,NA
Austria,AUT,A,High income,1976,1.74,16.209997849550888,1898.0424,30767.263222356407,60.55401191,NA,NA,22.25272837
Austria,AUT,A,High income,1977,1.6869999999999998,16.66657879728933,1904.7831,31746.217627895043,59.65388207,NA,NA,21.62662025
Austria,AUT,A,High income,1978,1.6480000000000001,17.07490123187149,1844.0676,31487.2721348943,58.58024609,NA,NA,21.98835928
Austria,AUT,A,High income,1979,1.621,17.391006005380873,1876.6804,32637.360106580578,57.217783,NA,NA,21.35194357
Austria,AUT,A,High income,1980,1.604,17.434748601554258,1881.0354,32795.379309624055,55.56106643,NA,NA,21.20322678
Austria,AUT,A,High income,1981,1.591,18.140192866725666,1819.1412,32999.57221980677,53.95231628,NA,NA,20.7536504
Austria,AUT,A,High income,1982,1.577,18.294572005236972,1835.1189,33572.71485422127,52.13577718,NA,NA,20.13716414
Austria,AUT,A,High income,1983,1.56,18.727822712413868,1829.9122,34270.27126088323,50.32339197,NA,NA,20.06034939
Austria,AUT,A,High income,1984,1.538,18.70011350458839,1825.9255,34145.01410092231,48.77362736,NA,NA,19.69468677
Austria,AUT,A,High income,1985,1.514,19.125318415776047,1821.5303,34837.34699148407,47.61352459,NA,NA,20.01729915
Austria,AUT,A,High income,1986,1.4909999999999999,20.01711872290151,1820.7109,36445.38624538086,47.11146455,NA,NA,20.00853927
Austria,AUT,A,High income,1987,1.473,20.900006171129537,1808.7163,37802.181831822585,46.78798703,NA,NA,19.41139561
Austria,AUT,A,High income,1988,1.463,22.14711995630426,1812.1312,40133.48706296158,46.63642428,NA,NA,19.50496551
Austria,AUT,A,High income,1989,1.46,22.889767468568444,1825.2433,41779.39471056251,46.62798059,NA,NA,19.40399042
Austria,AUT,A,High income,1990,1.462,23.9272429036292,1826.0298,43691.858573865444,46.73898772,NA,NA,19.58111475
Austria,AUT,A,High income,1991,1.466,24.66881193685653,1836.4442,45302.89660233094,47.1297718,33.84000015,58.38000107,19.17173885
Austria,AUT,A,High income,1992,1.4669999999999999,26.115768743496197,1804.9314,47137.17104027483,47.70689765,33.43000031,58.95000076,18.47963499
Austria,AUT,A,High income,1993,1.463,26.8854184606617,1802.2981,48455.538609355506,48.35711173,32.83000183,59.75999832,17.46020695
Austria,AUT,A,High income,1994,1.453,28.161224067895482,1800.5381,50705.356876882804,48.85572613,32.47000122,60.33000183,17.35652011
Austria,AUT,A,High income,1995,1.4380000000000002,29.81617839582875,1774.4364,52906.912254452145,49.0473809,32.09999847,60.56000137,17.90587952
Austria,AUT,A,High income,1996,1.421,29.773662355575855,1807.2706,53809.06462955899,49.11947761,30.299999239999998,62.27000046,17.63220929
Austria,AUT,A,High income,1997,1.4040000000000001,30.895312223527384,1815.692,56096.371241760884,48.83604772,29.63999939,63.47000122,17.80353465
Austria,AUT,A,High income,1998,1.39,32.18403133332389,1794.0305,57739.13382493872,48.32862321,29.55999947,63.95000076,17.726769
Austria,AUT,A,High income,1999,1.381,32.83340495980777,1797.9713,59033.51979901203,47.84382836,29.76000023,64.01000214,17.89093266
Austria,AUT,A,High income,2000,1.375,34.35627727534884,1798.4323,61787.43875974334,47.52972806,30.03000069,63.93000031,18.21496707
Austria,AUT,A,High income,2001,1.374,33.57753238497253,1785.4202,59950.00458628413,47.32555784,29.37000084,64.83000183,18.34109299
Austria,AUT,A,High income,2002,1.375,34.37213605280506,1782.8479,61280.29058025779,47.27442496,28.85000038,65.38999939,17.72678281
Austria,AUT,A,High income,2003,1.3769999999999998,35.15938038511468,1773.9779,62371.96378088694,47.33293386,28.92000008,65.58000183,17.45317461
Austria,AUT,A,High income,2004,1.381,36.29035139331332,1776.4658,64468.56812020346,47.39871392,26.72999954,68.37000275,17.33646035
Austria,AUT,A,High income,2005,1.385,39.91064888379392,1752.4894,69942.98911597067,47.42539525,27.57999992,67.15000153,17.40781847
Austria,AUT,A,High income,2006,1.389,40.432502635398635,1735.6696,70177.4656761813,47.60522483,28.15999985,66.58999634,17.82343621
Austria,AUT,A,High income,2007,1.395,41.26915414663236,1724.7792,71180.17867370525,47.75236341,27.31999969,67.15000153,18.15364762
Austria,AUT,A,High income,2008,1.402,42.20920012787795,1717.1951,72481.43163451139,47.87871292,26.23999977,68.51000214,17.41746573
Austria,AUT,A,High income,2009,1.41,41.582391535400895,1673.0751,69570.46387633,48.0158431,24.96999931,69.70999908,16.36199564
Austria,AUT,A,High income,2010,1.419,42.70563429977115,1665.8439,71140.92039390454,48.18118727,24.90999985,69.87999725,16.47850074
Austria,AUT,A,High income,2011,1.431,43.545727528629634,1671.6877,72794.85709716156,48.31323632,26.03000069,69.04000092,16.59560906
Austria,AUT,A,High income,2012,1.444,45.31615614772329,1647.8529,74674.35932487866,48.4584345,26.07999992,69.25,16.70612337
Austria,AUT,A,High income,2013,1.4580000000000002,45.111154401532055,1632.0676,73624.45349733786,48.64841934,25.90999985,69.51999664,16.49572937
Austria,AUT,A,High income,2014,1.474,46.93858919708093,1621.5658,76114.0109422359,48.88429406,25.75,69.41000366,16.56001525
Austria,AUT,A,High income,2015,1.49,48.463861556446865,1598.8944,77488.59684497816,49.16569239,25.76000023,69.70999908,16.69003646
Austria,AUT,A,High income,2016,1.505,48.268259696591144,1609.3523,77680.63475970626,49.43171196,25.55999947,70.08999634,17.04741463
Austria,AUT,A,High income,2017,1.52,49.16209113923602,1613.0519,79301.00452011781,49.6725857,24.92000008,71.15000153,16.84270767
Austria,AUT,A,High income,2018,1.5330000000000001,NA,NA,NA,49.92394012,25.44000053,70.87000275,16.82848458
Austria,AUT,A,High income,2019,1.544,NA,NA,NA,50.23465918,25.36000061,70.98999786,16.54353279
Austria,AUT,A,High income,2020,1.554,NA,NA,NA,50.63910773,NA,NA,16.26414081
Bahrain,BHR,NA,High income,1960,7.087000000000001,NA,NA,NA,79.4835245,NA,NA,NA
Bahrain,BHR,NA,High income,1961,7.129,NA,NA,NA,83.0340888,NA,NA,NA
Bahrain,BHR,NA,High income,1962,7.162999999999999,NA,NA,NA,85.99604675,NA,NA,NA
Bahrain,BHR,NA,High income,1963,7.185,NA,NA,NA,89.01208501,NA,NA,NA
Bahrain,BHR,NA,High income,1964,7.188,NA,NA,NA,92.20817438,NA,NA,NA
